period,town_code,town_name,county_pref,county_name,is_mountain,total_pop,n_source_counties,diversity_entropy,gini_concentration,top1_src_county,top1_src_cnt,top2_src_county,top2_src_cnt,top3_src_county,top3_src_cnt
2013H2,6400019,高雄(T19),64000,高雄,0,90,10,1.6551,0.5822,高雄,45,花蓮,12,桃園,11
2013H2,6800011,桃園(T11),68000,桃園,0,52,9,1.4631,0.6154,桃園,28,新竹縣,11,花蓮,4
2013H2,6700033,臺南(T33),67000,臺南,0,38,9,1.8553,0.4444,臺南,14,花蓮,7,桃園,4
2013H2,6700031,臺南(T31),67000,臺南,0,106,14,2.0716,0.5566,臺南,39,南投,15,桃園,14
2013H2,1000409,新竹縣(T09),10004,新竹縣,0,31,6,1.0673,0.6075,新竹縣,21,桃園,5,南投,2
2013H2,1000501,苗栗(T01),10005,苗栗,0,454,13,0.9195,0.8116,苗栗,363,臺中,23,新竹縣,21
2013H2,6700032,臺南(T32),67000,臺南,0,82,13,2.0271,0.5047,臺南,35,臺中,8,宜蘭,7
2013H2,6400004,高雄(T04),64000,高雄,0,157,12,1.9073,0.5557,高雄,64,花蓮,19,宜蘭,18
2013H2,6800005,桃園(T05),68000,桃園,0,383,15,1.7472,0.6813,桃園,199,花蓮,41,宜蘭,38
2013H2,6500014,新北(T14),65000,新北,0,184,12,2.0156,0.5263,新北,58,臺北,34,宜蘭,26
2013H2,1000812,信義鄉,10008,南投,1,114,10,1.5433,0.6088,南投,64,臺中,11,新竹縣,11
2013H2,6800006,桃園(T06),68000,桃園,0,184,14,1.6602,0.6949,桃園,97,新竹縣,29,花蓮,15
2013H2,1000813,仁愛鄉,10008,南投,1,3745,19,0.5849,0.9037,南投,3313,臺中,208,桃園,42
2013H2,1000201,宜蘭(T01),10002,宜蘭,0,728,14,0.8246,0.8326,宜蘭,605,桃園,26,臺北,21
2013H2,6600001,臺中(T01),66000,臺中,0,43,8,1.1723,0.6599,臺中,28,南投,8,桃園,2
2013H2,6600008,臺中(T08),66000,臺中,0,712,15,1.2974,0.7835,臺中,461,南投,123,桃園,22
2013H2,6600004,臺中(T04),66000,臺中,0,113,15,1.9757,0.6077,臺中,49,南投,15,苗栗,13
2013H2,6600010,臺中(T10),66000,臺中,0,451,16,1.1294,0.8219,臺中,328,苗栗,46,南投,26
2013H2,1000207,宜蘭(T07),10002,宜蘭,0,190,8,0.6323,0.7684,宜蘭,165,花蓮,6,桃園,4
2013H2,1001509,花蓮(T09),10015,花蓮,0,83,10,1.0823,0.7169,花蓮,62,桃園,5,臺北,4
2013H2,1002002,嘉義市(T02),10020,嘉義市,0,30,11,2.0245,0.4545,嘉義市,10,花蓮,5,桃園,4
2013H2,1000723,彰化(T23),10007,彰化,0,31,5,1.4019,0.3355,臺中,11,彰化,10,苗栗,5
2013H2,1002001,嘉義市(T01),10020,嘉義市,0,33,11,1.8924,0.5124,嘉義市,13,新竹縣,6,臺北,4
2013H2,6500001,新北(T01),65000,新北,0,403,16,2.1108,0.609,新北,128,臺北,55,宜蘭,51
2013H2,1001702,基隆(T02),10017,基隆,0,82,14,2.3134,0.439,基隆,17,宜蘭,11,花蓮,11
2013H2,6500004,新北(T04),65000,新北,0,178,14,2.1159,0.549,新北,56,臺北,25,宜蘭,25
2013H2,6800012,桃園(T12),68000,桃園,0,252,11,1.3212,0.7338,桃園,147,新竹縣,54,花蓮,20
2013H2,1000913,雲林(T13),10009,雲林,0,33,10,2.1493,0.3061,南投,6,桃園,6,花蓮,5
2013H2,6800004,桃園(T04),68000,桃園,0,694,18,1.5745,0.7773,桃園,391,新竹縣,108,宜蘭,56
2013H2,6300004,臺北(T04),63000,臺北,0,267,14,2.1084,0.5476,臺北,70,宜蘭,65,臺中,26
2013H2,1000512,苗栗(T12),10005,苗栗,0,33,6,1.0591,0.601,苗栗,23,新竹縣,4,臺中,2
2013H2,6400002,高雄(T02),64000,高雄,0,59,12,1.9016,0.5268,高雄,27,宜蘭,5,桃園,5
2013H2,6500015,新北(T15),65000,新北,0,163,10,1.8949,0.4791,新北,58,臺北,23,桃園,22
2013H2,1000901,雲林(T01),10009,雲林,0,32,12,2.0876,0.4583,雲林,10,臺中,7,新竹縣,3
2013H2,6500005,新北(T05),65000,新北,0,401,17,2.1769,0.6058,新北,116,臺北,62,新竹縣,44
2013H2,6800009,桃園(T09),68000,桃園,0,1126,16,1.3578,0.7944,桃園,701,新竹縣,198,花蓮,50
2013H2,6500006,新北(T06),65000,新北,0,572,15,2.0262,0.6147,新北,167,宜蘭,109,臺北,99
2013H2,1000502,苗栗(T02),10005,苗栗,0,32,8,1.825,0.3906,苗栗,10,臺中,6,南投,6
2013H2,6600018,臺中(T18),66000,臺中,0,164,17,1.8297,0.6829,臺中,85,南投,19,苗栗,14
2013H2,6600003,臺中(T03),66000,臺中,0,135,12,1.6334,0.6636,臺中,61,南投,36,苗栗,9
2013H2,6400014,高雄(T14),64000,高雄,0,57,11,2.0515,0.4434,高雄,19,花蓮,9,新竹縣,6
2013H2,1001301,屏東(T01),10013,屏東,0,79,15,2.0965,0.5823,屏東,26,桃園,15,南投,10
2013H2,1000509,苗栗(T09),10005,苗栗,0,100,12,1.3944,0.68,苗栗,66,新竹縣,7,臺中,6
2013H2,1001506,花蓮(T06),10015,花蓮,0,128,9,1.0298,0.7396,花蓮,93,宜蘭,13,桃園,10
2013H2,6300001,臺北(T01),63000,臺北,0,118,12,1.8778,0.5763,臺北,48,宜蘭,23,新竹縣,11
2013H2,1000803,南投(T03),10008,南投,0,117,15,1.6377,0.7009,南投,64,臺中,21,花蓮,7
2013H2,1001404,臺東(T04),10014,臺東,0,49,11,2.0133,0.475,臺東,16,新竹縣,9,花蓮,6
2013H2,6600014,臺中(T14),66000,臺中,0,71,11,1.7836,0.5839,臺中,29,花蓮,12,南投,12
2013H2,6500003,新北(T03),65000,新北,0,413,16,2.1418,0.597,新北,104,宜蘭,67,臺北,66
2013H2,1001511,秀林鄉,10015,花蓮,1,370,14,1.2632,0.7749,花蓮,252,宜蘭,45,桃園,20
2013H2,1000510,苗栗(T10),10005,苗栗,0,84,8,1.3094,0.6369,苗栗,50,臺中,13,新竹縣,10
2013H2,6500016,新北(T16),65000,新北,0,124,14,1.9973,0.5933,桃園,39,新北,33,新竹縣,12
2013H2,1000508,苗栗(T08),10005,苗栗,0,169,9,1.0031,0.7272,苗栗,128,臺中,12,桃園,9
2013H2,1001707,基隆(T07),10017,基隆,0,86,13,1.8337,0.61,基隆,39,宜蘭,16,桃園,6
2013H2,6400011,高雄(T11),64000,高雄,0,92,13,2.1744,0.4716,高雄,29,桃園,13,南投,11
2013H2,6600002,臺中(T02),66000,臺中,0,124,14,1.7515,0.6475,臺中,65,南投,17,新竹縣,9
2013H2,6500021,新北(T21),65000,新北,0,35,8,1.8556,0.3679,新北,11,宜蘭,6,桃園,6
2013H2,1001502,花蓮(T02),10015,花蓮,0,72,12,1.2279,0.7014,花蓮,52,桃園,3,臺北,3
2013H2,6500009,新北(T09),65000,新北,0,264,11,1.9457,0.5124,新北,85,桃園,50,宜蘭,38
2013H2,6300005,臺北(T05),63000,臺北,0,105,11,1.9933,0.4745,臺北,37,宜蘭,14,新竹縣,14
2013H2,6400003,高雄(T03),64000,高雄,0,169,16,2.2272,0.5484,高雄,56,宜蘭,23,桃園,17
2013H2,6600019,臺中(T19),66000,臺中,0,98,9,1.4204,0.644,臺中,54,花蓮,17,南投,11
2013H2,1000202,宜蘭(T02),10002,宜蘭,0,811,16,0.8042,0.8535,宜蘭,680,新北,25,臺北,20
2013H2,6500023,新北(T23),65000,新北,0,72,12,2.2429,0.3727,苗栗,12,南投,11,新北,10
2013H2,6500010,新北(T10),65000,新北,0,191,13,2.1606,0.4825,新北,41,臺北,35,宜蘭,27
2013H2,1000402,新竹縣(T02),10004,新竹縣,0,3287,19,1.1759,0.8488,新竹縣,2283,新竹市,452,桃園,220
2013H2,6400005,高雄(T05),64000,高雄,0,85,13,2.1599,0.4633,高雄,29,桃園,11,南投,8
2013H2,1000405,新竹縣(T05),10004,新竹縣,0,376,15,1.5392,0.7521,新竹縣,205,桃園,52,新竹市,51
2013H2,6300011,臺北(T11),63000,臺北,0,217,13,1.9707,0.5587,臺北,88,桃園,23,新北,22
2013H2,1000407,新竹縣(T07),10004,新竹縣,0,107,10,1.1689,0.7299,新竹縣,70,新竹市,21,桃園,5
2013H2,1000511,苗栗(T11),10005,苗栗,0,547,13,0.9008,0.8162,苗栗,439,新竹縣,36,桃園,20
2013H2,1001401,臺東(T01),10014,臺東,0,203,11,1.7876,0.5472,臺東,98,宜蘭,20,花蓮,18
2013H2,1000408,新竹縣(T08),10004,新竹縣,0,200,11,1.1343,0.7609,新竹縣,138,桃園,30,新竹市,12
2013H2,6300006,臺北(T06),63000,臺北,0,120,11,2.0742,0.4333,臺北,35,新竹縣,17,宜蘭,17
2013H2,6500011,新北(T11),65000,新北,0,239,12,2.0623,0.4941,臺北,73,新北,40,宜蘭,32
2013H2,6300003,臺北(T03),63000,臺北,0,223,14,2.028,0.5698,臺北,85,宜蘭,31,桃園,21
2013H2,1001513,卓溪鄉,10015,花蓮,1,189,9,0.9263,0.7419,花蓮,148,新北,10,桃園,10
2013H2,1001505,花蓮(T05),10015,花蓮,0,542,16,1.1654,0.7977,花蓮,402,宜蘭,35,桃園,21
2013H2,1001802,新竹市(T02),10018,新竹市,0,435,13,1.698,0.6681,新竹縣,153,新竹市,151,桃園,40
2013H2,6700035,臺南(T35),67000,臺南,0,49,12,2.0163,0.4983,臺南,19,桃園,6,苗栗,5
2013H2,6300007,臺北(T07),63000,臺北,0,180,15,2.2214,0.5267,臺北,49,桃園,24,宜蘭,21
2013H2,1001501,花蓮(T01),10015,花蓮,0,573,15,1.3249,0.7784,花蓮,376,宜蘭,82,桃園,26
2013H2,6600007,臺中(T07),66000,臺中,0,174,14,1.7312,0.6757,臺中,87,南投,27,苗栗,15
2013H2,1000211,南澳鄉,10002,宜蘭,1,4371,18,0.5928,0.8945,宜蘭,3892,桃園,133,新北,74
2013H2,6500008,新北(T08),65000,新北,0,251,14,1.8466,0.6582,桃園,90,新北,65,花蓮,29
2013H2,1000710,彰化(T10),10007,彰化,0,31,10,1.9939,0.429,彰化,9,臺中,6,南投,5
2013H2,1000505,苗栗(T05),10005,苗栗,0,309,15,1.5986,0.7202,苗栗,177,新竹縣,39,新竹市,21
2013H2,1000804,南投(T04),10008,南投,0,43,9,1.7325,0.5065,南投,18,臺中,9,臺北,4
2013H2,6600009,臺中(T09),66000,臺中,0,397,17,1.3242,0.7989,臺中,268,苗栗,41,南投,24
2013H2,6600016,臺中(T16),66000,臺中,0,86,11,1.6481,0.6237,臺中,44,南投,12,苗栗,9
2013H2,1000903,雲林(T03),10009,雲林,0,30,9,1.7242,0.4963,雲林,11,花蓮,9,高雄,2
2013H2,1000206,宜蘭(T06),10002,宜蘭,0,60,8,1.1321,0.6792,宜蘭,41,花蓮,8,新北,4
2013H2,1000410,新竹縣(T10),10004,新竹縣,0,48,10,1.7428,0.5375,新竹縣,22,新竹市,9,臺中,4
2013H2,6800007,桃園(T07),68000,桃園,0,518,17,1.7775,0.7104,桃園,263,宜蘭,49,新北,46
2013H2,1001701,基隆(T01),10017,基隆,0,118,11,1.6863,0.5963,基隆,60,宜蘭,19,桃園,9
2014H1,6300009,臺北(T09),63000,臺北,0,151,14,1.9091,0.6192,臺北,66,宜蘭,20,花蓮,16
2014H1,6600020,臺中(T20),66000,臺中,0,44,7,0.9878,0.6753,臺中,32,南投,6,花蓮,2
2014H1,1000412,尖石鄉,10004,新竹縣,1,7541,19,0.9312,0.8826,新竹縣,5714,桃園,732,新竹市,704
2014H1,1000506,苗栗(T06),10005,苗栗,0,58,10,1.5981,0.6034,苗栗,30,新竹縣,10,臺中,5
2014H1,1000406,新竹縣(T06),10004,新竹縣,0,162,12,1.6919,0.6193,新竹縣,86,新竹市,19,桃園,14
2014H1,1000401,新竹縣(T01),10004,新竹縣,0,248,14,1.6512,0.7056,新竹縣,119,新竹市,53,桃園,30
2014H1,6300012,臺北(T12),63000,臺北,0,204,13,2.066,0.5226,臺北,73,新北,24,新竹縣,22
2014H1,1001801,新竹市(T01),10018,新竹市,0,443,16,1.7355,0.7123,新竹市,159,新竹縣,155,桃園,32
2014H1,1000403,新竹縣(T03),10004,新竹縣,0,73,9,1.7194,0.5175,新竹縣,28,新竹市,15,桃園,14
2014H1,1000513,苗栗(T13),10005,苗栗,0,38,8,1.5684,0.5197,苗栗,19,臺中,5,新竹縣,5
2014H1,6500002,新北(T02),65000,新北,0,270,15,2.0651,0.6035,新北,74,臺北,51,桃園,35
2014H1,6600027,臺中(T27),66000,臺中,0,346,16,1.6886,0.7298,臺中,176,南投,61,苗栗,31
2014H1,6600023,臺中(T23),66000,臺中,0,43,9,1.6129,0.5426,臺中,22,新竹縣,7,彰化,3
2014H1,6700036,臺南(T36),67000,臺南,0,31,9,1.8379,0.4516,臺南,12,苗栗,5,花蓮,4
2014H1,1000809,南投(T09),10008,南投,0,31,4,0.6871,0.5887,南投,25,臺中,3,新竹縣,2
2014H1,6800013,復興區,68000,桃園,1,7072,20,0.5548,0.9116,桃園,6337,新竹縣,251,新北,135
2014H1,6600012,臺中(T12),66000,臺中,0,42,9,1.9275,0.3968,臺中,14,南投,7,宜蘭,5
2014H1,6800003,桃園(T03),68000,桃園,0,2958,19,0.7471,0.8865,桃園,2518,新竹縣,136,新北,74
2014H1,1000209,宜蘭(T09),10002,宜蘭,0,197,11,1.1138,0.7236,宜蘭,147,臺北,10,花蓮,9
2014H1,6500007,新北(T07),65000,新北,0,272,15,2.0542,0.602,新北,98,花蓮,37,桃園,33
2014H1,6500017,新北(T17),65000,新北,0,136,12,2.1366,0.4559,桃園,36,宜蘭,23,新北,21
2014H1,6500013,新北(T13),65000,新北,0,303,14,1.9481,0.6089,新北,120,桃園,39,宜蘭,32
2014H1,6600029,和平區,66000,臺中,1,3576,18,0.7199,0.8825,臺中,3071,南投,112,苗栗,101
2014H1,6400038,茂林區,64000,高雄,0,40,8,1.7262,0.45,高雄,16,桃園,7,苗栗,5
2014H1,1000212,大同鄉,10002,宜蘭,1,4760,19,0.6301,0.904,宜蘭,4155,花蓮,245,桃園,89
2014H1,1000413,五峰鄉,10004,新竹縣,1,3247,20,0.7002,0.9048,新竹縣,2758,新竹市,209,桃園,118
2014H1,1001704,基隆(T04),10017,基隆,0,46,11,1.7945,0.5573,基隆,21,宜蘭,8,桃園,4
2014H1,902003,902003(T3),90200,90200,0,38,12,2.3646,0.2544,臺中,7,新竹縣,5,新竹市,4
2014H1,1000507,苗栗(T07),10005,苗栗,0,73,9,1.3681,0.6514,臺中,36,苗栗,23,新竹縣,5
2014H1,1001512,萬榮鄉,10015,花蓮,1,181,11,0.9276,0.7755,花蓮,144,南投,8,桃園,7
2014H1,6600024,臺中(T24),66000,臺中,0,129,15,1.8283,0.6408,臺中,66,南投,15,苗栗,8
2014H1,1001507,花蓮(T07),10015,花蓮,0,51,10,1.5234,0.5941,花蓮,30,臺中,4,宜蘭,4
2014H1,6600025,臺中(T25),66000,臺中,0,95,11,1.6474,0.6316,臺中,42,南投,25,桃園,8
2014H1,6800001,桃園(T01),68000,桃園,0,1048,21,1.6127,0.7829,桃園,624,新竹縣,86,花蓮,65
2014H1,6800002,桃園(T02),68000,桃園,0,1659,19,1.5241,0.7762,桃園,1036,新竹縣,162,宜蘭,74
2014H1,1000504,苗栗(T04),10005,苗栗,0,150,14,1.949,0.5933,苗栗,66,新竹市,17,新竹縣,14
2014H1,1000801,南投(T01),10008,南投,0,95,9,1.1938,0.6854,南投,65,臺中,9,桃園,6
2014H1,1001703,基隆(T03),10017,基隆,0,35,9,1.8088,0.4762,基隆,11,宜蘭,9,臺北,5
2014H1,6600013,臺中(T13),66000,臺中,0,89,11,1.8943,0.5271,臺中,34,南投,18,苗栗,7
2014H1,1000404,新竹縣(T04),10004,新竹縣,0,401,12,1.1396,0.7816,新竹縣,217,桃園,143,新竹市,10
2014H1,1000806,南投(T06),10008,南投,0,31,8,1.3889,0.5605,南投,19,臺中,3,花蓮,2
2014H1,1000518,泰安鄉,10005,苗栗,1,4004,18,0.9508,0.8726,苗栗,2964,臺中,674,桃園,84
2014H1,1001503,花蓮(T03),10015,花蓮,0,126,12,1.1969,0.7407,花蓮,90,宜蘭,8,新北,7
2014H1,1001504,花蓮(T04),10015,花蓮,0,316,13,1.1292,0.7795,花蓮,231,宜蘭,29,桃園,13
2014H1,1000205,宜蘭(T05),10002,宜蘭,0,69,9,1.0192,0.7182,宜蘭,52,花蓮,5,桃園,4
2014H1,1000515,苗栗(T15),10005,苗栗,0,34,7,1.5087,0.5042,苗栗,15,臺中,8,南投,5
2014H1,6600005,臺中(T05),66000,臺中,0,353,17,1.636,0.7335,臺中,202,南投,49,花蓮,16
2014H1,1000210,宜蘭(T10),10002,宜蘭,0,203,12,0.7757,0.8214,宜蘭,170,桃園,9,新北,8
2014H1,6600006,臺中(T06),66000,臺中,0,352,17,1.7229,0.7216,臺中,187,南投,52,新竹縣,25
2014H1,1001403,臺東(T03),10014,臺東,0,33,7,1.631,0.4242,臺東,14,花蓮,6,桃園,4
2014H1,6500029,烏來區,65000,新北,1,2465,19,1.3421,0.8376,新北,1450,臺北,537,桃園,166
2014H1,6300008,臺北(T08),63000,臺北,0,351,14,1.957,0.6188,臺北,124,宜蘭,71,新北,48
2014H1,6400037,高雄(T37),64000,高雄,0,35,12,2.0266,0.4833,桃園,10,宜蘭,10,高雄,3
2014H1,6600028,臺中(T28),66000,臺中,0,243,14,1.7362,0.6675,臺中,117,南投,51,花蓮,13
2014H1,6300010,臺北(T10),63000,臺北,0,332,11,1.9237,0.4962,臺北,131,新北,36,桃園,34
2014H1,1000208,宜蘭(T08),10002,宜蘭,0,314,14,0.9249,0.8025,宜蘭,255,桃園,9,臺中,8
2014H1,1000802,南投(T02),10008,南投,0,1783,18,0.8317,0.8684,南投,1470,臺中,135,桃園,32
2014H1,6600026,臺中(T26),66000,臺中,0,61,10,1.6681,0.5885,臺中,28,南投,13,花蓮,6
2014H1,1000701,彰化(T01),10007,彰化,0,87,13,1.9824,0.5641,彰化,33,南投,11,臺中,10
2014H1,6800008,桃園(T08),68000,桃園,0,1067,18,1.2839,0.8024,桃園,754,新竹縣,83,新北,38
2014H1,6400009,高雄(T09),64000,高雄,0,58,14,2.2908,0.4089,高雄,18,苗栗,6,桃園,4
2014H1,6600015,臺中(T15),66000,臺中,0,91,9,1.5885,0.5714,臺中,44,苗栗,13,南投,11
2014H1,1001706,基隆(T06),10017,基隆,0,116,11,1.8248,0.558,基隆,50,宜蘭,15,臺北,14
2014H1,6400032,高雄(T32),64000,高雄,0,34,10,1.9892,0.4294,高雄,9,新竹縣,7,桃園,5
2014H1,1000203,宜蘭(T03),10002,宜蘭,0,165,11,0.6923,0.8209,宜蘭,141,花蓮,10,桃園,3
2014H1,6800010,桃園(T10),68000,桃園,0,1379,19,1.2511,0.8217,桃園,972,新竹縣,151,花蓮,45
2014H1,6600017,臺中(T17),66000,臺中,0,360,17,1.4969,0.768,臺中,220,南投,39,苗栗,36
2014H1,6400012,高雄(T12),64000,高雄,0,112,13,2.0079,0.5275,高雄,46,新竹縣,10,桃園,10
2014H1,1001705,基隆(T05),10017,基隆,0,100,11,1.8989,0.5164,基隆,41,宜蘭,16,新竹縣,8
2014H1,6300002,臺北(T02),63000,臺北,0,145,14,2.046,0.5719,臺北,53,新北,18,宜蘭,18
2014H1,1001803,新竹市(T03),10018,新竹市,0,190,14,1.8363,0.6609,新竹市,72,新竹縣,45,桃園,25
2014H1,6400019,高雄(T19),64000,高雄,0,95,11,1.7191,0.601,高雄,45,桃園,14,花蓮,11
2014H1,6800011,桃園(T11),68000,桃園,0,48,8,1.3836,0.6094,桃園,26,新竹縣,11,花蓮,4
2014H1,6700033,臺南(T33),67000,臺南,0,40,9,1.8215,0.4667,臺南,15,花蓮,7,桃園,6
2014H1,6700031,臺南(T31),67000,臺南,0,116,14,2.059,0.5567,臺南,44,桃園,16,南投,15
2014H1,1000409,新竹縣(T09),10004,新竹縣,0,32,6,1.0458,0.6146,新竹縣,22,桃園,5,南投,2
2014H1,1000501,苗栗(T01),10005,苗栗,0,453,13,0.9182,0.8151,苗栗,361,新竹縣,24,臺中,23
2014H1,6700032,臺南(T32),67000,臺南,0,73,13,2.0109,0.529,臺南,30,臺中,8,宜蘭,7
2014H1,6400004,高雄(T04),64000,高雄,0,163,12,1.8967,0.5619,高雄,66,桃園,20,宜蘭,20
2014H1,6800005,桃園(T05),68000,桃園,0,399,15,1.7621,0.6744,桃園,207,花蓮,44,宜蘭,37
2014H1,6500014,新北(T14),65000,新北,0,184,12,2.0018,0.5317,新北,59,臺北,35,宜蘭,27
2014H1,1000812,信義鄉,10008,南投,1,118,10,1.5941,0.5966,南投,63,臺中,13,新竹縣,11
2014H1,6800006,桃園(T06),68000,桃園,0,183,14,1.6868,0.6889,桃園,94,新竹縣,30,花蓮,15
2014H1,1000813,仁愛鄉,10008,南投,1,3758,19,0.5945,0.903,南投,3313,臺中,218,桃園,44
2014H1,1001601,澎湖(T01),10016,澎湖,0,30,11,2.2381,0.3091,澎湖,5,新竹縣,5,宜蘭,5
2014H1,6600001,臺中(T01),66000,臺中,0,45,8,1.3096,0.6194,臺中,28,南投,6,新北,4
2014H1,1000201,宜蘭(T01),10002,宜蘭,0,736,14,0.8039,0.841,宜蘭,613,桃園,31,新北,21
2014H1,6600008,臺中(T08),66000,臺中,0,711,16,1.3189,0.7911,臺中,460,南投,119,桃園,24
2014H1,6600004,臺中(T04),66000,臺中,0,112,14,1.8698,0.6212,臺中,52,南投,15,苗栗,13
2014H1,6600010,臺中(T10),66000,臺中,0,457,16,1.126,0.8229,臺中,332,苗栗,50,南投,24
2014H1,1000207,宜蘭(T07),10002,宜蘭,0,183,8,0.5836,0.7848,宜蘭,161,花蓮,6,新北,4
2014H1,1001509,花蓮(T09),10015,花蓮,0,82,10,1.092,0.7146,花蓮,61,桃園,5,臺北,4
2014H1,1000723,彰化(T23),10007,彰化,0,31,5,1.3634,0.3742,臺中,12,彰化,10,苗栗,5
2014H1,1002001,嘉義市(T01),10020,嘉義市,0,33,11,1.8924,0.5124,嘉義市,13,新竹縣,6,臺北,4
2014H1,6500001,新北(T01),65000,新北,0,433,16,2.0955,0.6153,新北,138,宜蘭,59,臺北,58
2014H1,1001702,基隆(T02),10017,基隆,0,84,14,2.3121,0.4405,基隆,18,宜蘭,12,桃園,11
2014H1,6500004,新北(T04),65000,新北,0,180,14,2.1345,0.5397,新北,55,臺北,26,宜蘭,26
2014H1,6800012,桃園(T12),68000,桃園,0,264,10,1.2584,0.7235,桃園,163,新竹縣,49,花蓮,21
2014H1,1000913,雲林(T13),10009,雲林,0,31,9,2.0615,0.2867,南投,6,桃園,6,花蓮,5
2014H1,6800004,桃園(T04),68000,桃園,0,694,18,1.5528,0.7813,桃園,396,新竹縣,109,宜蘭,55
2014H1,6300004,臺北(T04),63000,臺北,0,268,15,2.1395,0.5657,臺北,71,宜蘭,62,臺中,25
2014H1,1000512,苗栗(T12),10005,苗栗,0,33,6,1.0591,0.601,苗栗,23,新竹縣,4,臺中,2
2014H1,6400002,高雄(T02),64000,高雄,0,55,11,1.8373,0.5157,高雄,26,宜蘭,5,南投,5
2014H1,6500015,新北(T15),65000,新北,0,165,11,1.8937,0.5366,新北,58,臺北,25,桃園,25
2014H1,1000901,雲林(T01),10009,雲林,0,30,11,2.0395,0.4424,雲林,9,臺中,7,新竹縣,3
2014H1,6500005,新北(T05),65000,新北,0,401,17,2.1906,0.6026,新北,117,臺北,62,新竹縣,46
2014H1,6800009,桃園(T09),68000,桃園,0,1139,16,1.3388,0.7965,桃園,716,新竹縣,202,花蓮,47
2014H1,6500006,新北(T06),65000,新北,0,544,14,1.9903,0.6037,新北,170,宜蘭,106,臺北,85
2014H1,1000502,苗栗(T02),10005,苗栗,0,31,8,1.7965,0.4153,苗栗,10,臺中,7,南投,5
2014H1,6600018,臺中(T18),66000,臺中,0,164,16,1.7645,0.6875,臺中,87,南投,19,苗栗,15
2014H1,6600003,臺中(T03),66000,臺中,0,138,11,1.5852,0.6456,臺中,63,南投,39,苗栗,8
2014H1,6400014,高雄(T14),64000,高雄,0,58,11,2.0382,0.4545,高雄,19,花蓮,10,新竹縣,6
2014H1,1001301,屏東(T01),10013,屏東,0,90,16,2.2146,0.5625,屏東,27,桃園,16,南投,10
2014H1,1000509,苗栗(T09),10005,苗栗,0,97,12,1.3857,0.6881,苗栗,64,新竹縣,7,臺中,6
2014H1,1001506,花蓮(T06),10015,花蓮,0,121,9,1.0717,0.7291,花蓮,86,宜蘭,12,桃園,11
2014H1,6300001,臺北(T01),63000,臺北,0,133,12,1.8732,0.5733,臺北,55,宜蘭,26,桃園,11
2014H1,1000803,南投(T03),10008,南投,0,115,15,1.5919,0.7096,南投,64,臺中,22,花蓮,6
2014H1,1001404,臺東(T04),10014,臺東,0,51,11,1.9811,0.492,臺東,17,新竹縣,9,花蓮,8
2014H1,6600014,臺中(T14),66000,臺中,0,74,12,1.8274,0.5991,臺中,30,花蓮,12,南投,12
2014H1,6500003,新北(T03),65000,新北,0,413,16,2.1516,0.5925,新北,100,臺北,71,宜蘭,64
2014H1,1001511,秀林鄉,10015,花蓮,1,385,14,1.2626,0.7779,花蓮,259,宜蘭,53,桃園,21
2014H1,1000510,苗栗(T10),10005,苗栗,0,79,8,1.3417,0.625,苗栗,46,臺中,12,新竹縣,10
2014H1,6500016,新北(T16),65000,新北,0,104,14,2.0605,0.5728,新北,31,桃園,25,花蓮,11
2014H1,1000508,苗栗(T08),10005,苗栗,0,162,10,1.0403,0.7395,苗栗,122,臺中,10,桃園,9
2014H1,6400011,高雄(T11),64000,高雄,0,86,13,2.1762,0.4741,高雄,26,桃園,13,南投,11
2014H1,1001707,基隆(T07),10017,基隆,0,89,13,1.7946,0.6258,基隆,41,宜蘭,17,桃園,7
2014H1,6600002,臺中(T02),66000,臺中,0,127,14,1.6582,0.6744,臺中,70,南投,19,苗栗,7
2014H1,6500021,新北(T21),65000,新北,0,32,8,1.7941,0.4141,新北,11,宜蘭,6,桃園,5
2014H1,1001502,花蓮(T02),10015,花蓮,0,73,12,1.3013,0.6861,花蓮,51,宜蘭,4,桃園,3
2014H1,6500009,新北(T09),65000,新北,0,280,13,1.9796,0.5764,新北,92,桃園,54,宜蘭,38
2014H1,6300005,臺北(T05),63000,臺北,0,105,11,1.9593,0.4952,臺北,38,宜蘭,15,新竹縣,15
2014H1,6400003,高雄(T03),64000,高雄,0,162,16,2.2113,0.5602,高雄,53,宜蘭,22,桃園,18
2014H1,6600019,臺中(T19),66000,臺中,0,104,9,1.3944,0.6496,臺中,59,花蓮,17,南投,11
2014H1,1000202,宜蘭(T02),10002,宜蘭,0,788,17,0.8263,0.857,宜蘭,658,新北,23,臺北,21
2014H1,6500023,新北(T23),65000,新北,0,82,12,2.2491,0.3577,桃園,12,新北,12,苗栗,12
2014H1,6500010,新北(T10),65000,新北,0,186,13,2.1549,0.4872,新北,43,臺北,33,宜蘭,26
2014H1,1000405,新竹縣(T05),10004,新竹縣,0,386,15,1.5146,0.7585,新竹縣,213,新竹市,55,桃園,51
2014H1,6400005,高雄(T05),64000,高雄,0,85,14,2.1499,0.5118,高雄,30,桃園,12,宜蘭,7
2014H1,1000402,新竹縣(T02),10004,新竹縣,0,3174,19,1.1874,0.8488,新竹縣,2182,新竹市,456,桃園,214
2014H1,6300011,臺北(T11),63000,臺北,0,216,13,1.9377,0.5691,臺北,91,新竹縣,22,桃園,22
